route_id	seed	winner_index	side	zone_id	sample_station_index	x	z	crossing_station_index	gate_low	gate_high	local_transition_capacity	local_bridgeable_delta	raw_h	raw_optimistic_margin	raw_pessimistic_margin	unclipped_all_landmarks_h	unclipped_all_optimistic_margin	unclipped_all_pessimistic_margin	authored_zone_landmarks_h	authored_zone_optimistic_margin	authored_zone_pessimistic_margin	claim_scope	gate_value_scope
route_025	0	0	b	kragmar_nhal_veyr	297	-2104	1500	201	57	97	8	22	76	22	1	108	11	-29	108	11	-29	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	5270046902118333881	2192	a	kragmar_ossuary_reach	105	-2296	1500	201	57	97	7	21	56	20	-20	180	-62	-102	180	-62	-102	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	5270046902118333881	2192	b	kragmar_nhal_veyr	297	-2104	1500	201	57	97	8	22	103	16	-24	114	5	-35	114	5	-35	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	16178445837170081103	1713	a	kragmar_ossuary_reach	105	-2296	1500	201	57	97	7	21	51	15	-25	151	-33	-73	151	-33	-73	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	16178445837170081103	1713	b	kragmar_nhal_veyr	297	-2104	1500	201	57	97	8	22	85	22	-6	114	5	-35	114	5	-35	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	15219119262482319357	1047	a	kragmar_ossuary_reach	105	-2296	1500	201	57	97	7	21	52	16	-24	149	-31	-71	149	-31	-71	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	15219119262482319357	1047	b	kragmar_nhal_veyr	297	-2104	1500	201	57	97	8	22	98	21	-19	107	12	-28	107	12	-28	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	17842018860885445630	3438	a	kragmar_ossuary_reach	105	-2296	1500	201	57	97	7	21	44	8	-32	176	-58	-98	176	-58	-98	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_025	17842018860885445630	3438	b	kragmar_nhal_veyr	297	-2104	1500	201	57	97	8	22	122	-3	-43	106	13	-27	106	13	-27	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	0	0	a	kragmar_nhal_veyr	49	-1496	1500	145	57	97	7	21	78	21	0	113	5	-35	113	5	-35	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	0	0	b	kragmar_speargrass_reach	241	-1304	1500	145	57	97	8	22	71	22	-4	71	22	-4	71	22	-4	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	5270046902118333881	2192	a	kragmar_nhal_veyr	49	-1496	1500	145	57	97	7	21	94	21	-16	88	21	-10	88	21	-10	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	5270046902118333881	2192	b	kragmar_speargrass_reach	241	-1304	1500	145	57	97	8	22	65	22	-10	65	22	-10	65	22	-10	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	16178445837170081103	1713	a	kragmar_nhal_veyr	49	-1496	1500	145	57	97	7	21	103	15	-25	112	6	-34	112	6	-34	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	16178445837170081103	1713	b	kragmar_speargrass_reach	241	-1304	1500	145	57	97	8	22	37	2	-38	37	2	-38	37	2	-38	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	15219119262482319357	1047	a	kragmar_nhal_veyr	49	-1496	1500	145	57	97	7	21	122	-4	-44	104	14	-26	104	14	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	15219119262482319357	1047	b	kragmar_speargrass_reach	241	-1304	1500	145	57	97	8	22	75	22	0	75	22	0	75	22	0	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	17842018860885445630	3438	a	kragmar_nhal_veyr	49	-1496	1500	145	57	97	7	21	112	6	-34	95	21	-17	95	21	-17	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_026	17842018860885445630	3438	b	kragmar_speargrass_reach	241	-1304	1500	145	57	97	8	22	76	22	1	76	22	1	76	22	1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	0	0	a	kragmar_speargrass_reach	405	-496	1500	501	57	97	7	21	71	21	-5	71	21	-5	71	21	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	0	0	b	kragmar_gor_drazhak	597	-304	1500	501	57	97	8	22	105	14	-26	107	12	-28	107	12	-28	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	5270046902118333881	2192	a	kragmar_speargrass_reach	405	-496	1500	501	57	97	7	21	60	21	-16	60	21	-16	60	21	-16	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	5270046902118333881	2192	b	kragmar_gor_drazhak	597	-304	1500	501	57	97	8	22	76	22	1	93	22	-14	93	22	-14	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	16178445837170081103	1713	a	kragmar_speargrass_reach	405	-496	1500	501	57	97	7	21	71	21	-5	71	21	-5	71	21	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	16178445837170081103	1713	b	kragmar_gor_drazhak	597	-304	1500	501	57	97	8	22	125	-6	-46	118	1	-39	118	1	-39	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	15219119262482319357	1047	a	kragmar_speargrass_reach	405	-496	1500	501	57	97	7	21	79	21	-1	79	21	-1	79	21	-1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	15219119262482319357	1047	b	kragmar_gor_drazhak	597	-304	1500	501	57	97	8	22	127	-8	-48	111	8	-32	111	8	-32	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	17842018860885445630	3438	a	kragmar_speargrass_reach	405	-496	1500	501	57	97	7	21	52	16	-24	52	16	-24	52	16	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_027	17842018860885445630	3438	b	kragmar_gor_drazhak	597	-304	1500	501	57	97	8	22	111	8	-32	128	-9	-49	128	-9	-49	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_028	0	0	a	kragmar_gor_drazhak	49	304	1500	145	41	41	7	21	97	-35	-35	112	-50	-50	112	-50	-50	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	0	0	b	kragmar_whispering_reedlands	241	496	1500	145	41	41	8	22	9	-10	-10	9	-10	-10	9	-10	-10	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	5270046902118333881	2192	a	kragmar_gor_drazhak	49	304	1500	145	41	41	7	21	86	-24	-24	94	-32	-32	94	-32	-32	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	5270046902118333881	2192	b	kragmar_whispering_reedlands	241	496	1500	145	41	41	8	22	11	-8	-8	11	-8	-8	11	-8	-8	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	16178445837170081103	1713	a	kragmar_gor_drazhak	49	304	1500	145	41	41	7	21	119	-57	-57	118	-56	-56	118	-56	-56	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	16178445837170081103	1713	b	kragmar_whispering_reedlands	241	496	1500	145	41	41	8	22	10	-9	-9	10	-9	-9	10	-9	-9	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	15219119262482319357	1047	a	kragmar_gor_drazhak	49	304	1500	145	41	41	7	21	113	-51	-51	107	-45	-45	107	-45	-45	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	15219119262482319357	1047	b	kragmar_whispering_reedlands	241	496	1500	145	41	41	8	22	6	-13	-13	6	-13	-13	6	-13	-13	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	17842018860885445630	3438	a	kragmar_gor_drazhak	49	304	1500	145	41	41	7	21	116	-54	-54	117	-55	-55	117	-55	-55	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_028	17842018860885445630	3438	b	kragmar_whispering_reedlands	241	496	1500	145	41	41	8	22	12	-7	-7	12	-7	-7	12	-7	-7	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	0	0	a	kragmar_whispering_reedlands	405	1304	1500	501	41	41	7	21	11	-9	-9	11	-9	-9	11	-9	-9	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	0	0	b	kragmar_kezamba	597	1496	1500	501	41	41	8	22	89	-26	-26	80	-17	-17	80	-17	-17	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	5270046902118333881	2192	a	kragmar_whispering_reedlands	405	1304	1500	501	41	41	7	21	15	-5	-5	15	-5	-5	15	-5	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	5270046902118333881	2192	b	kragmar_kezamba	597	1496	1500	501	41	41	8	22	90	-27	-27	81	-18	-18	81	-18	-18	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	16178445837170081103	1713	a	kragmar_whispering_reedlands	405	1304	1500	501	41	41	7	21	11	-9	-9	11	-9	-9	11	-9	-9	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	16178445837170081103	1713	b	kragmar_kezamba	597	1496	1500	501	41	41	8	22	107	-44	-44	98	-35	-35	98	-35	-35	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	15219119262482319357	1047	a	kragmar_whispering_reedlands	405	1304	1500	501	41	41	7	21	13	-7	-7	13	-7	-7	13	-7	-7	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	15219119262482319357	1047	b	kragmar_kezamba	597	1496	1500	501	41	41	8	22	88	-25	-25	79	-16	-16	79	-16	-16	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	17842018860885445630	3438	a	kragmar_whispering_reedlands	405	1304	1500	501	41	41	7	21	20	0	0	20	0	0	20	0	0	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_029	17842018860885445630	3438	b	kragmar_kezamba	597	1496	1500	501	41	41	8	22	104	-41	-41	94	-31	-31	94	-31	-31	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	0	0	a	kragmar_kezamba	49	2104	1500	145	41	41	7	21	109	-47	-47	98	-36	-36	98	-36	-36	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	0	0	b	kragmar_totemwater_reach	241	2296	1500	145	41	41	8	22	21	2	2	21	2	2	21	2	2	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	5270046902118333881	2192	a	kragmar_kezamba	49	2104	1500	145	41	41	7	21	98	-36	-36	90	-28	-28	90	-28	-28	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	5270046902118333881	2192	b	kragmar_totemwater_reach	241	2296	1500	145	41	41	8	22	11	-8	-8	12	-7	-7	12	-7	-7	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	16178445837170081103	1713	a	kragmar_kezamba	49	2104	1500	145	41	41	7	21	78	-16	-16	71	-9	-9	71	-9	-9	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	16178445837170081103	1713	b	kragmar_totemwater_reach	241	2296	1500	145	41	41	8	22	15	-4	-4	15	-4	-4	15	-4	-4	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	15219119262482319357	1047	a	kragmar_kezamba	49	2104	1500	145	41	41	7	21	94	-32	-32	85	-23	-23	85	-23	-23	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	15219119262482319357	1047	b	kragmar_totemwater_reach	241	2296	1500	145	41	41	8	22	21	2	2	9	-10	-10	9	-10	-10	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	17842018860885445630	3438	a	kragmar_kezamba	49	2104	1500	145	41	41	7	21	95	-33	-33	86	-24	-24	86	-24	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_030	17842018860885445630	3438	b	kragmar_totemwater_reach	241	2296	1500	145	41	41	8	22	15	-4	-4	17	-2	-2	17	-2	-2	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_031	0	0	a	elandor_frostbarrow_shelf	305	-2400	-1196	401	97	145	11	21	81	5	-43	169	-3	-51	169	-3	-51	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	0	0	b	elandor_stormvault_heights	497	-2400	-1004	401	97	145	11	21	145	21	-27	145	21	-27	145	21	-27	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	5270046902118333881	2192	a	elandor_frostbarrow_shelf	305	-2400	-1196	401	97	145	11	21	108	21	-16	152	14	-34	152	14	-34	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	5270046902118333881	2192	b	elandor_stormvault_heights	497	-2400	-1004	401	97	145	11	21	181	-15	-63	181	-15	-63	181	-15	-63	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	16178445837170081103	1713	a	elandor_frostbarrow_shelf	305	-2400	-1196	401	97	145	11	21	113	21	-11	193	-27	-75	193	-27	-75	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	16178445837170081103	1713	b	elandor_stormvault_heights	497	-2400	-1004	401	97	145	11	21	212	-46	-94	212	-46	-94	212	-46	-94	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	15219119262482319357	1047	a	elandor_frostbarrow_shelf	305	-2400	-1196	401	97	145	11	21	105	21	-19	142	21	-24	142	21	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	15219119262482319357	1047	b	elandor_stormvault_heights	497	-2400	-1004	401	97	145	11	21	143	21	-25	143	21	-25	143	21	-25	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	17842018860885445630	3438	a	elandor_frostbarrow_shelf	305	-2400	-1196	401	97	145	11	21	74	-2	-50	188	-22	-70	188	-22	-70	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_031	17842018860885445630	3438	b	elandor_stormvault_heights	497	-2400	-1004	401	97	145	11	21	130	21	-12	130	21	-12	130	21	-12	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	0	0	a	elandor_whitebridge_shire	305	-900	-1196	401	25	57	11	21	43	21	3	26	21	-10	26	21	-10	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	0	0	b	elandor_ashenward_march	497	-900	-1004	401	25	57	11	21	70	8	-24	70	8	-24	70	8	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	5270046902118333881	2192	a	elandor_whitebridge_shire	305	-900	-1196	401	25	57	11	21	30	21	-6	21	17	-15	21	17	-15	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	5270046902118333881	2192	b	elandor_ashenward_march	497	-900	-1004	401	25	57	11	21	64	14	-18	64	14	-18	64	14	-18	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	16178445837170081103	1713	a	elandor_whitebridge_shire	305	-900	-1196	401	25	57	11	21	36	21	0	23	19	-13	23	19	-13	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	16178445837170081103	1713	b	elandor_ashenward_march	497	-900	-1004	401	25	57	11	21	69	9	-23	69	9	-23	69	9	-23	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	15219119262482319357	1047	a	elandor_whitebridge_shire	305	-900	-1196	401	25	57	11	21	36	21	0	21	17	-15	21	17	-15	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	15219119262482319357	1047	b	elandor_ashenward_march	497	-900	-1004	401	25	57	11	21	68	10	-22	68	10	-22	68	10	-22	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	17842018860885445630	3438	a	elandor_whitebridge_shire	305	-900	-1196	401	25	57	11	21	24	20	-12	18	14	-18	18	14	-18	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_032	17842018860885445630	3438	b	elandor_ashenward_march	497	-900	-1004	401	25	57	11	21	77	1	-31	77	1	-31	77	1	-31	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_033	0	0	a	elandor_lorindor	305	900	-1196	401	97	97	11	21	51	-25	-25	51	-25	-25	51	-25	-25	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	0	0	b	elandor_glassroot_wilds	497	900	-1004	401	97	97	11	21	208	-90	-90	208	-90	-90	208	-90	-90	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	5270046902118333881	2192	a	elandor_lorindor	305	900	-1196	401	97	97	11	21	77	1	1	77	1	1	77	1	1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	5270046902118333881	2192	b	elandor_glassroot_wilds	497	900	-1004	401	97	97	11	21	164	-46	-46	164	-46	-46	164	-46	-46	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	16178445837170081103	1713	a	elandor_lorindor	305	900	-1196	401	97	97	11	21	52	-24	-24	52	-24	-24	52	-24	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	16178445837170081103	1713	b	elandor_glassroot_wilds	497	900	-1004	401	97	97	11	21	219	-101	-101	219	-101	-101	219	-101	-101	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	15219119262482319357	1047	a	elandor_lorindor	305	900	-1196	401	97	97	11	21	53	-23	-23	53	-23	-23	53	-23	-23	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	15219119262482319357	1047	b	elandor_glassroot_wilds	497	900	-1004	401	97	97	11	21	182	-64	-64	182	-64	-64	182	-64	-64	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	17842018860885445630	3438	a	elandor_lorindor	305	900	-1196	401	97	97	11	21	68	-8	-8	68	-8	-8	68	-8	-8	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_033	17842018860885445630	3438	b	elandor_glassroot_wilds	497	900	-1004	401	97	97	11	21	201	-83	-83	201	-83	-83	201	-83	-83	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	0	0	a	elandor_moonfall_wood	305	2400	-1196	401	77	77	11	21	45	-11	-11	41	-15	-15	41	-15	-15	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	0	0	b	elandor_glassroot_wilds	497	2400	-1004	401	77	77	11	21	136	-38	-38	136	-38	-38	136	-38	-38	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	5270046902118333881	2192	a	elandor_moonfall_wood	305	2400	-1196	401	77	77	11	21	42	-14	-14	39	-17	-17	39	-17	-17	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	5270046902118333881	2192	b	elandor_glassroot_wilds	497	2400	-1004	401	77	77	11	21	200	-102	-102	200	-102	-102	200	-102	-102	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	16178445837170081103	1713	a	elandor_moonfall_wood	305	2400	-1196	401	77	77	11	21	28	-28	-28	26	-30	-30	26	-30	-30	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	16178445837170081103	1713	b	elandor_glassroot_wilds	497	2400	-1004	401	77	77	11	21	151	-53	-53	151	-53	-53	151	-53	-53	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	15219119262482319357	1047	a	elandor_moonfall_wood	305	2400	-1196	401	77	77	11	21	38	-18	-18	36	-20	-20	36	-20	-20	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	15219119262482319357	1047	b	elandor_glassroot_wilds	497	2400	-1004	401	77	77	11	21	159	-61	-61	159	-61	-61	159	-61	-61	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	17842018860885445630	3438	a	elandor_moonfall_wood	305	2400	-1196	401	77	77	11	21	39	-17	-17	37	-19	-19	37	-19	-19	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_034	17842018860885445630	3438	b	elandor_glassroot_wilds	497	2400	-1004	401	77	77	11	21	200	-102	-102	200	-102	-102	200	-102	-102	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	0	0	a	elandor_stormvault_heights	555	-1246	-904	651	97	97	11	21	189	-71	-71	189	-71	-71	189	-71	-71	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	0	0	b	elandor_ashenward_march	747	-1054	-1096	651	97	97	11	21	59	-17	-17	59	-17	-17	59	-17	-17	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	5270046902118333881	2192	a	elandor_stormvault_heights	555	-1246	-904	651	97	97	11	21	160	-42	-42	160	-42	-42	160	-42	-42	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	5270046902118333881	2192	b	elandor_ashenward_march	747	-1054	-1096	651	97	97	11	21	60	-16	-16	60	-16	-16	60	-16	-16	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	16178445837170081103	1713	a	elandor_stormvault_heights	555	-1246	-904	651	97	97	11	21	118	0	0	118	0	0	118	0	0	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	16178445837170081103	1713	b	elandor_ashenward_march	747	-1054	-1096	651	97	97	11	21	59	-17	-17	59	-17	-17	59	-17	-17	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	15219119262482319357	1047	a	elandor_stormvault_heights	555	-1246	-904	651	97	97	11	21	126	-8	-8	126	-8	-8	126	-8	-8	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	15219119262482319357	1047	b	elandor_ashenward_march	747	-1054	-1096	651	97	97	11	21	63	-13	-13	63	-13	-13	63	-13	-13	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	17842018860885445630	3438	a	elandor_stormvault_heights	555	-1246	-904	651	97	97	11	21	192	-74	-74	192	-74	-74	192	-74	-74	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_035	17842018860885445630	3438	b	elandor_ashenward_march	747	-1054	-1096	651	97	97	11	21	77	1	1	77	1	1	77	1	1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	0	0	a	elandor_ashenward_march	555	554	-904	651	97	97	11	21	64	-12	-12	64	-12	-12	64	-12	-12	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	0	0	b	elandor_glassroot_wilds	747	746	-1096	651	97	97	11	21	186	-68	-68	186	-68	-68	186	-68	-68	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	5270046902118333881	2192	a	elandor_ashenward_march	555	554	-904	651	97	97	11	21	70	-6	-6	70	-6	-6	70	-6	-6	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	5270046902118333881	2192	b	elandor_glassroot_wilds	747	746	-1096	651	97	97	11	21	153	-35	-35	153	-35	-35	153	-35	-35	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	16178445837170081103	1713	a	elandor_ashenward_march	555	554	-904	651	97	97	11	21	73	-3	-3	73	-3	-3	73	-3	-3	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	16178445837170081103	1713	b	elandor_glassroot_wilds	747	746	-1096	651	97	97	11	21	209	-91	-91	209	-91	-91	209	-91	-91	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	15219119262482319357	1047	a	elandor_ashenward_march	555	554	-904	651	97	97	11	21	53	-23	-23	53	-23	-23	53	-23	-23	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	15219119262482319357	1047	b	elandor_glassroot_wilds	747	746	-1096	651	97	97	11	21	173	-55	-55	173	-55	-55	173	-55	-55	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	17842018860885445630	3438	a	elandor_ashenward_march	555	554	-904	651	97	97	11	21	58	-18	-18	58	-18	-18	58	-18	-18	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_036	17842018860885445630	3438	b	elandor_glassroot_wilds	747	746	-1096	651	97	97	11	21	192	-74	-74	192	-74	-74	192	-74	-74	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	0	0	a	kragmar_ossuary_reach	305	-2400	1196	401	97	97	11	21	82	6	6	123	-5	-5	123	-5	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	0	0	b	kragmar_blackwind_rise	497	-2400	1004	401	97	97	11	21	140	-22	-22	140	-22	-22	140	-22	-22	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	5270046902118333881	2192	a	kragmar_ossuary_reach	305	-2400	1196	401	97	97	11	21	60	-16	-16	188	-70	-70	188	-70	-70	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	5270046902118333881	2192	b	kragmar_blackwind_rise	497	-2400	1004	401	97	97	11	21	157	-39	-39	157	-39	-39	157	-39	-39	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	16178445837170081103	1713	a	kragmar_ossuary_reach	305	-2400	1196	401	97	97	11	21	45	-31	-31	147	-29	-29	147	-29	-29	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	16178445837170081103	1713	b	kragmar_blackwind_rise	497	-2400	1004	401	97	97	11	21	162	-44	-44	162	-44	-44	162	-44	-44	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	15219119262482319357	1047	a	kragmar_ossuary_reach	305	-2400	1196	401	97	97	11	21	45	-31	-31	154	-36	-36	154	-36	-36	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
