case	x	z	owner_x	owner_z	class	claim	cave_claim	incoming	final	kind	functional_id	landmark	profile	distance	width	run	coast_y
2	-536	-2580	24	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-535	-2580	25	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-534	-2580	26	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-533	-2580	27	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-532	-2580	28	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-531	-2580	29	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-530	-2580	30	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-529	-2580	31	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-528	-2580	32	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-527	-2580	33	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-526	-2580	34	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-525	-2580	35	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-524	-2580	36	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-523	-2580	37	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-522	-2580	38	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-521	-2580	39	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-520	-2580	40	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-519	-2580	41	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-518	-2580	42	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-517	-2580	43	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2580	44	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2580	45	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2580	46	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2580	47	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2580	48	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2580	49	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2580	50	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-509	-2580	51	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-508	-2580	52	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-507	-2580	53	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-506	-2580	54	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-505	-2580	55	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-504	-2580	56	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-503	-2580	57	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-502	-2580	58	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-501	-2580	59	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-500	-2580	60	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-499	-2580	61	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-498	-2580	62	60	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-497	-2580	63	60	land	-	-	20	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-496	-2580	64	60	land	-	-	20	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-495	-2580	65	60	land	-	-	20	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-494	-2580	66	60	land	-	-	20	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-493	-2580	67	60	land	-	-	20	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-492	-2580	68	60	land	-	-	20	2	-	-	false	beach	6	25	6/2/-54/sea_lowland	2
2	-491	-2580	69	60	land	-	-	19	2	-	-	false	beach	7	25	6/2/-54/sea_lowland	2
2	-490	-2580	70	60	land	-	-	19	2	-	-	false	beach	8	25	6/2/-54/sea_lowland	2
2	-489	-2580	71	60	land	-	-	19	2	-	-	false	beach	9	25	6/2/-54/sea_lowland	2
2	-488	-2580	72	60	land	-	-	19	2	-	-	false	beach	10	25	6/2/-54/sea_lowland	2
2	-487	-2580	73	60	land	-	-	19	3	-	-	false	beach	11	25	6/2/-54/sea_lowland	3
2	-486	-2580	74	60	land	-	-	19	3	-	-	false	beach	12	25	6/2/-54/sea_lowland	3
2	-485	-2580	75	60	land	-	-	19	3	-	-	false	beach	13	25	6/2/-54/sea_lowland	3
2	-484	-2580	76	60	land	-	-	19	3	-	-	false	beach	14	25	6/2/-54/sea_lowland	3
2	-483	-2580	77	60	land	-	-	19	3	-	-	false	beach	15	25	6/2/-54/sea_lowland	3
2	-482	-2580	78	60	land	-	-	19	4	-	-	false	beach	16	25	6/2/-54/sea_lowland	4
2	-481	-2580	79	60	land	-	-	19	6	-	-	false	bluff	16	6	6/4/-11/sea_lowland	6
2	-480	-2580	0	60	land	-	-	19	4	-	-	false	beach	16	25	6/2/-54/sea_lowland	4
2	-479	-2580	1	60	land	-	-	19	4	-	-	false	beach	17	25	6/2/-54/sea_lowland	4
2	-543	-2579	17	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-542	-2579	18	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-541	-2579	19	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-540	-2579	20	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-539	-2579	21	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-538	-2579	22	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-537	-2579	23	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-536	-2579	24	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-535	-2579	25	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-534	-2579	26	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-533	-2579	27	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-532	-2579	28	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-531	-2579	29	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-530	-2579	30	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-529	-2579	31	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-528	-2579	32	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-527	-2579	33	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-526	-2579	34	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-525	-2579	35	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-524	-2579	36	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-523	-2579	37	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-522	-2579	38	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-521	-2579	39	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-520	-2579	40	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-519	-2579	41	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-518	-2579	42	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-517	-2579	43	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2579	44	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2579	45	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2579	46	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2579	47	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2579	48	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2579	49	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2579	50	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-509	-2579	51	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-508	-2579	52	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-507	-2579	53	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-506	-2579	54	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-505	-2579	55	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-504	-2579	56	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-503	-2579	57	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-502	-2579	58	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-501	-2579	59	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-500	-2579	60	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-499	-2579	61	61	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-498	-2579	62	61	land	-	-	21	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-497	-2579	63	61	land	-	-	21	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-496	-2579	64	61	land	-	-	20	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-495	-2579	65	61	land	-	-	20	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-494	-2579	66	61	land	-	-	20	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-493	-2579	67	61	land	-	-	20	2	-	-	false	beach	6	25	6/2/-54/sea_lowland	2
2	-492	-2579	68	61	land	-	-	20	2	-	-	false	beach	7	25	6/2/-54/sea_lowland	2
2	-491	-2579	69	61	land	-	-	20	2	-	-	false	beach	8	25	6/2/-54/sea_lowland	2
2	-490	-2579	70	61	land	-	-	19	2	-	-	false	beach	9	25	6/2/-54/sea_lowland	2
2	-489	-2579	71	61	land	-	-	19	2	-	-	false	beach	10	25	6/2/-54/sea_lowland	2
2	-488	-2579	72	61	land	-	-	19	3	-	-	false	beach	11	25	6/2/-54/sea_lowland	3
2	-487	-2579	73	61	land	-	-	19	3	-	-	false	beach	12	25	6/2/-54/sea_lowland	3
2	-486	-2579	74	61	land	-	-	19	3	-	-	false	beach	13	25	6/2/-54/sea_lowland	3
2	-485	-2579	75	61	land	-	-	19	3	-	-	false	beach	14	25	6/2/-54/sea_lowland	3
2	-484	-2579	76	61	land	-	-	19	3	-	-	false	beach	15	25	6/2/-54/sea_lowland	3
2	-483	-2579	77	61	land	-	-	19	4	-	-	false	beach	16	25	6/2/-54/sea_lowland	4
2	-482	-2579	78	61	land	-	-	19	9	-	-	false	bluff	16	6	6/4/-11/sea_lowland	9
2	-481	-2579	79	61	land	-	-	19	6	-	-	false	bluff	17	6	6/4/-11/sea_lowland	6
2	-480	-2579	0	61	land	-	-	19	4	-	-	false	beach	17	25	6/2/-54/sea_lowland	4
2	-479	-2579	1	61	land	-	-	19	4	-	-	false	beach	18	25	6/2/-54/sea_lowland	4
2	-543	-2578	17	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-542	-2578	18	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-541	-2578	19	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-540	-2578	20	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-539	-2578	21	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-538	-2578	22	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-537	-2578	23	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-536	-2578	24	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-535	-2578	25	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-534	-2578	26	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-533	-2578	27	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-532	-2578	28	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-531	-2578	29	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-530	-2578	30	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-529	-2578	31	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-528	-2578	32	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-527	-2578	33	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-526	-2578	34	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-525	-2578	35	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-524	-2578	36	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-523	-2578	37	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-522	-2578	38	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-521	-2578	39	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-520	-2578	40	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-519	-2578	41	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-518	-2578	42	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-517	-2578	43	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2578	44	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2578	45	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2578	46	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2578	47	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2578	48	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2578	49	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2578	50	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-509	-2578	51	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-508	-2578	52	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-507	-2578	53	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-506	-2578	54	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-505	-2578	55	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-504	-2578	56	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-503	-2578	57	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-502	-2578	58	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-501	-2578	59	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-500	-2578	60	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-499	-2578	61	62	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-498	-2578	62	62	land	-	-	21	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-497	-2578	63	62	land	-	-	21	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-496	-2578	64	62	land	-	-	21	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-495	-2578	65	62	land	-	-	20	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-494	-2578	66	62	land	-	-	20	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-493	-2578	67	62	land	-	-	20	2	-	-	false	beach	6	25	6/2/-54/sea_lowland	2
2	-492	-2578	68	62	land	-	-	20	2	-	-	false	beach	7	25	6/2/-54/sea_lowland	2
2	-491	-2578	69	62	land	-	-	20	2	-	-	false	beach	8	25	6/2/-54/sea_lowland	2
2	-490	-2578	70	62	land	-	-	20	2	-	-	false	beach	9	25	6/2/-54/sea_lowland	2
2	-489	-2578	71	62	land	-	-	20	2	-	-	false	beach	10	25	6/2/-54/sea_lowland	2
2	-488	-2578	72	62	land	-	-	19	3	-	-	false	beach	11	25	6/2/-54/sea_lowland	3
2	-487	-2578	73	62	land	-	-	19	3	-	-	false	beach	12	25	6/2/-54/sea_lowland	3
2	-486	-2578	74	62	land	-	-	19	3	-	-	false	beach	13	25	6/2/-54/sea_lowland	3
2	-485	-2578	75	62	land	-	-	19	3	-	-	false	beach	14	25	6/2/-54/sea_lowland	3
2	-484	-2578	76	62	land	-	-	19	3	-	-	false	beach	15	25	6/2/-54/sea_lowland	3
2	-483	-2578	77	62	land	-	-	19	4	-	-	false	beach	16	25	6/2/-54/sea_lowland	4
2	-482	-2578	78	62	land	-	-	19	4	-	-	false	beach	17	25	6/2/-54/sea_lowland	4
2	-481	-2578	79	62	land	-	-	19	4	-	-	false	beach	16	25	6/2/-54/sea_lowland	4
2	-480	-2578	0	62	land	-	-	19	4	-	-	false	beach	17	25	6/2/-54/sea_lowland	4
2	-479	-2578	1	62	land	-	-	20	4	-	-	false	beach	18	25	6/2/-54/sea_lowland	4
2	-543	-2577	17	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-542	-2577	18	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-541	-2577	19	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-540	-2577	20	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-539	-2577	21	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-538	-2577	22	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-537	-2577	23	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-536	-2577	24	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-535	-2577	25	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-534	-2577	26	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-533	-2577	27	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-532	-2577	28	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
2	-531	-2577	29	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-530	-2577	30	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-529	-2577	31	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-528	-2577	32	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-527	-2577	33	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-526	-2577	34	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-525	-2577	35	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-524	-2577	36	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-523	-2577	37	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-522	-2577	38	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-521	-2577	39	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-520	-2577	40	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-519	-2577	41	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-518	-2577	42	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
